1959	0.9778
1960	0.9777
1961	0.9776
1962	0.9775
1963	0.9774
1964	0.9773
1965	0.9772
1966	0.9771
1967	0.9770
1968	0.9769
1969	0.9768
1970	0.9767
1971	0.9767
1972	0.9766
1973	0.9765
1974	0.9764
1975	0.9763
1976	0.9762
1977	0.9761
1978	0.9760
1979	0.9759
1980	0.9758
1981	0.9757
1982	0.9756
1983	0.9755
1984	0.9753
1985	0.9752
1986	0.9752
1987	0.9751
1988	0.9749
1989	0.9748
1990	0.9747
1991	0.9746
1992	0.9744
1993	0.9742
1994	0.9741
1995	0.9739
1996	0.9737
1997	0.9736
1998	0.9734
1999	0.9733
2000	0.9731
2001	0.9729
2002	0.9726
2003	0.9726
2004	0.9723
2005	0.9722
2006	0.9720
2007	0.9717
2008	0.9716
2009	0.9714
2010	0.9711
2011	0.9710
2012	0.9707
2013	0.9705
2014	0.9703
2015	0.9699
2016	0.9698
2017	0.9695
2018	0.9693
2019	0.9690
2020	0.9688
2021	0.9686
2022	0.9683
2023	0.9681
2024	0.9679
2025	0.9676
2026	0.9675
2027	0.9672
2028	0.9671
2029	0.9668
2030	0.9666
2031	0.9663
2032	0.9661
2033	0.9659
2034	0.9656
2035	0.9654
2036	0.9651
2037	0.9649
2038	0.9647
2039	0.9644
2040	0.9641
2041	0.9640
2042	0.9638
2043	0.9636
2044	0.9633
2045	0.9632
2046	0.9629
2047	0.9627
2048	0.9625
2049	0.9623
2050	0.9622
2051	0.9619
2052	0.9618
2053	0.9615
2054	0.9614
2055	0.9612
2056	0.9610
2057	0.9608
2058	0.9606
2059	0.9605
2060	0.9602
2061	0.9600
2062	0.9599
2063	0.9598
2064	0.9596
2065	0.9594
2066	0.9593
2067	0.9591
2068	0.9590
2069	0.9588
2070	0.9586
2071	0.9585
2072	0.9584
2073	0.9582
2074	0.9582
2075	0.9579
2076	0.9578
2077	0.9577
2078	0.9574
2079	0.9573
2080	0.9572
2081	0.9570
2082	0.9569
2083	0.9568
2084	0.9566
2085	0.9565
2086	0.9562
2087	0.9562
2088	0.9560
2089	0.9558
2090	0.9556
2091	0.9555
2092	0.9553
